Datetime,AAPL,GOOG,MSFT
2025-10-10 17:26:00+00:00,247.66000366210938,238.83999633789062,513.8099975585938
2025-10-10 17:27:00+00:00,247.75140380859375,239.3000030517578,514.1923828125
2025-10-10 17:28:00+00:00,247.85499572753906,239.5399932861328,514.400390625
2025-10-10 17:29:00+00:00,247.80999755859375,239.5,514.5150146484375
2025-10-10 17:30:00+00:00,247.77999877929688,239.3800048828125,514.4118041992188
2025-10-10 17:31:00+00:00,247.8699951171875,239.38999938964844,514.3200073242188
2025-10-10 17:32:00+00:00,247.8800048828125,239.38999938964844,514.3800048828125
2025-10-10 17:33:00+00:00,247.92999267578125,239.43499755859375,514.4149780273438
2025-10-10 17:34:00+00:00,248.05430603027344,239.69000244140625,514.7208862304688
2025-10-10 17:35:00+00:00,248.13999938964844,239.59860229492188,514.64501953125
2025-10-10 17:36:00+00:00,248.08999633789062,239.6199951171875,514.5900268554688
2025-10-10 17:37:00+00:00,248.1999969482422,239.72830200195312,514.9025268554688
2025-10-10 17:38:00+00:00,248.13999938964844,239.55999755859375,514.5499877929688
2025-10-10 17:39:00+00:00,247.98500061035156,239.60000610351562,514.4149780273438
2025-10-10 17:40:00+00:00,248.10000610351562,239.93499755859375,514.875
2025-10-10 17:41:00+00:00,248.12100219726562,239.9499969482422,514.7899780273438
2025-10-10 17:42:00+00:00,248.23500061035156,239.89549255371094,514.5700073242188
2025-10-10 17:43:00+00:00,248.3300018310547,239.8800048828125,514.489990234375
2025-10-10 17:44:00+00:00,248.22000122070312,239.8300018310547,514.1019897460938
2025-10-10 17:45:00+00:00,248.25999450683594,239.77000427246094,514.1356811523438
2025-10-10 17:46:00+00:00,248.0800018310547,239.4199981689453,513.614990234375
2025-10-10 17:47:00+00:00,248.47999572753906,239.53990173339844,514.030029296875
2025-10-10 17:48:00+00:00,248.42999267578125,239.6699981689453,514.280029296875
2025-10-10 17:49:00+00:00,248.25999450683594,239.625,514.4299926757812
2025-10-10 17:50:00+00:00,248.1757049560547,239.47000122070312,514.1400146484375
2025-10-10 17:51:00+00:00,248.1300048828125,239.3699951171875,513.780029296875
2025-10-10 17:52:00+00:00,248.10000610351562,239.38999938964844,513.739990234375
2025-10-10 17:53:00+00:00,248.19000244140625,239.5749969482422,513.8599853515625
2025-10-10 17:54:00+00:00,248.16000366210938,239.55999755859375,513.7000122070312
2025-10-10 17:55:00+00:00,248.25259399414062,239.72000122070312,514.0800170898438
2025-10-10 17:56:00+00:00,247.75999450683594,239.5399932861328,513.6301879882812
2025-10-10 17:57:00+00:00,247.8000030517578,239.6199951171875,514.0700073242188
2025-10-10 17:58:00+00:00,247.96499633789062,239.77999877929688,514.4099731445312
2025-10-10 17:59:00+00:00,248.00999450683594,239.88499450683594,514.4400024414062
2025-10-10 18:00:00+00:00,247.6343994140625,239.61000061035156,514.0123291015625
2025-10-10 18:01:00+00:00,247.63999938964844,239.74549865722656,514.1199951171875
2025-10-10 18:02:00+00:00,247.5749969482422,239.8000030517578,514.337890625
2025-10-10 18:03:00+00:00,247.52999877929688,239.7100067138672,514.3400268554688
2025-10-10 18:04:00+00:00,247.58999633789062,239.77999877929688,514.5700073242188
2025-10-10 18:05:00+00:00,247.42999267578125,239.72999572753906,514.6599731445312
2025-10-10 18:06:00+00:00,247.47000122070312,239.88999938964844,515.0451049804688
2025-10-10 18:07:00+00:00,247.63499450683594,240.05999755859375,515.3900146484375
2025-10-10 18:08:00+00:00,247.56500244140625,239.83599853515625,515.0399780273438
2025-10-10 18:09:00+00:00,247.4600067138672,239.8800048828125,514.864990234375
2025-10-10 18:10:00+00:00,247.61000061035156,240.0449981689453,515.010009765625
2025-10-10 18:11:00+00:00,247.37010192871094,239.85000610351562,514.7999877929688
2025-10-10 18:12:00+00:00,247.47999572753906,239.9550018310547,514.8200073242188
2025-10-10 18:13:00+00:00,247.6136016845703,240.0500030517578,514.8101196289062
2025-10-10 18:14:00+00:00,247.63009643554688,240.27000427246094,515.0399780273438
2025-10-10 18:15:00+00:00,247.5904998779297,240.35000610351562,515.5599975585938
2025-10-10 18:16:00+00:00,247.75,240.41000366210938,515.5999755859375
2025-10-10 18:17:00+00:00,247.5,240.08999633789062,515.1599731445312
2025-10-10 18:18:00+00:00,247.1342010498047,239.8300018310547,514.4199829101562
2025-10-10 18:19:00+00:00,247.2899932861328,239.92999267578125,514.3499755859375
2025-10-10 18:20:00+00:00,247.52499389648438,240.3300018310547,515.47998046875
2025-10-10 18:21:00+00:00,247.39500427246094,240.30999755859375,515.176025390625
2025-10-10 18:22:00+00:00,247.5800018310547,240.5399932861328,515.5800170898438
2025-10-10 18:23:00+00:00,247.3699951171875,240.40499877929688,515.4450073242188
2025-10-10 18:24:00+00:00,247.52000427246094,240.41000366210938,515.6950073242188
2025-10-10 18:25:00+00:00,247.49000549316406,240.35499572753906,515.7249755859375
2025-10-10 18:26:00+00:00,247.39430236816406,240.34500122070312,515.8800048828125
2025-10-10 18:27:00+00:00,247.30999755859375,240.3800048828125,515.6220092773438
2025-10-10 18:28:00+00:00,247.19000244140625,240.22500610351562,515.489990234375
2025-10-10 18:29:00+00:00,247.16000366210938,239.99000549316406,515.0700073242188
2025-10-10 18:30:00+00:00,247.11000061035156,240.05999755859375,515.3925170898438
2025-10-10 18:31:00+00:00,246.8218994140625,239.86000061035156,515.385009765625
2025-10-10 18:32:00+00:00,246.9199981689453,239.92999267578125,515.4099731445312
2025-10-10 18:33:00+00:00,246.8350067138672,239.91119384765625,515.3798828125
2025-10-10 18:34:00+00:00,246.55999755859375,239.64999389648438,515.1500244140625
2025-10-10 18:35:00+00:00,246.5500030517578,239.60499572753906,514.844970703125
2025-10-10 18:36:00+00:00,246.47999572753906,239.49000549316406,515.1005249023438
2025-10-10 18:37:00+00:00,246.70899963378906,239.56500244140625,515.4949951171875
2025-10-10 18:38:00+00:00,246.58999633789062,239.4149932861328,515.375
2025-10-10 18:39:00+00:00,246.5850067138672,239.4499969482422,515.280029296875
2025-10-10 18:40:00+00:00,246.49000549316406,239.38999938964844,515.405029296875
2025-10-10 18:41:00+00:00,246.4600067138672,239.4499969482422,515.2899780273438
2025-10-10 18:42:00+00:00,246.27000427246094,239.44000244140625,515.1849975585938
2025-10-10 18:43:00+00:00,246.25,239.4949951171875,515.07958984375
2025-10-10 18:44:00+00:00,246.16000366210938,239.25,514.9290771484375
2025-10-10 18:45:00+00:00,246.47000122070312,239.40499877929688,515.14501953125
2025-10-10 18:46:00+00:00,246.50999450683594,239.4904022216797,515.2899780273438
2025-10-10 18:47:00+00:00,246.39999389648438,239.3800048828125,515.2100219726562
2025-10-10 18:48:00+00:00,246.0850067138672,239.02000427246094,514.6599731445312
2025-10-10 18:49:00+00:00,246.22500610351562,239.14500427246094,514.8099975585938
2025-10-10 18:50:00+00:00,246.0800018310547,239.02999877929688,514.5501098632812
2025-10-10 18:51:00+00:00,246.0919952392578,238.8249969482422,514.75
2025-10-10 18:52:00+00:00,246.0,238.8699951171875,514.5499877929688
2025-10-10 18:53:00+00:00,245.8800048828125,238.67999267578125,514.2708740234375
2025-10-10 18:54:00+00:00,245.89999389648438,238.77000427246094,514.2849731445312
2025-10-10 18:55:00+00:00,246.20010375976562,239.1699981689453,514.4249877929688
2025-10-10 18:56:00+00:00,246.03500366210938,239.14059448242188,514.3455200195312
2025-10-10 18:57:00+00:00,245.88999938964844,239.15829467773438,514.0800170898438
2025-10-10 18:58:00+00:00,246.0500030517578,239.19000244140625,514.5999755859375
2025-10-10 18:59:00+00:00,245.99949645996094,239.1999969482422,514.5399780273438
2025-10-10 19:00:00+00:00,246.3699951171875,239.52000427246094,515.010009765625
2025-10-10 19:01:00+00:00,246.24000549316406,239.34129333496094,514.5800170898438
2025-10-10 19:02:00+00:00,246.1699981689453,239.22000122070312,514.4099731445312
2025-10-10 19:03:00+00:00,246.13499450683594,239.08999633789062,514.469970703125
2025-10-10 19:04:00+00:00,246.25999450683594,239.25,514.7000122070312
2025-10-10 19:05:00+00:00,246.21499633789062,239.16000366210938,514.405029296875
2025-10-10 19:06:00+00:00,246.1699981689453,239.1999969482422,514.5599975585938
2025-10-10 19:07:00+00:00,246.22000122070312,239.20359802246094,514.2999877929688
2025-10-10 19:08:00+00:00,246.1802978515625,239.19000244140625,514.2999877929688
2025-10-10 19:09:00+00:00,246.15499877929688,238.9600067138672,514.2550048828125
2025-10-10 19:10:00+00:00,246.13999938964844,238.97999572753906,514.47998046875
2025-10-10 19:11:00+00:00,245.97000122070312,238.61000061035156,514.0900268554688
2025-10-10 19:12:00+00:00,245.99009704589844,238.61000061035156,513.7949829101562
2025-10-10 19:13:00+00:00,246.1199951171875,238.59500122070312,513.8499755859375
2025-10-10 19:14:00+00:00,246.11599731445312,238.52999877929688,513.9766235351562
2025-10-10 19:15:00+00:00,246.28500366210938,238.66000366210938,514.030029296875
2025-10-10 19:16:00+00:00,246.30999755859375,238.77000427246094,514.2100219726562
2025-10-10 19:17:00+00:00,246.2471923828125,238.6999969482422,514.086669921875
2025-10-10 19:18:00+00:00,246.16000366210938,238.64999389648438,513.9749755859375
2025-10-10 19:19:00+00:00,246.16000366210938,238.72999572753906,514.0250244140625
2025-10-10 19:20:00+00:00,246.1300048828125,238.61500549316406,513.7050170898438
2025-10-10 19:21:00+00:00,246.1199951171875,238.7100067138672,513.5750122070312
2025-10-10 19:22:00+00:00,246.185302734375,238.75999450683594,514.010009765625
2025-10-10 19:23:00+00:00,246.1300048828125,238.69000244140625,513.5750122070312
2025-10-10 19:24:00+00:00,246.0500030517578,238.6403045654297,513.2999877929688
2025-10-10 19:25:00+00:00,246.10000610351562,238.64999389648438,513.5474853515625
2025-10-10 19:26:00+00:00,246.06480407714844,238.6699981689453,513.2000122070312
2025-10-10 19:27:00+00:00,246.06500244140625,238.50999450683594,512.9400024414062
2025-10-10 19:28:00+00:00,245.97999572753906,238.43499755859375,512.6444702148438
2025-10-10 19:29:00+00:00,246.1649932861328,238.6999969482422,513.0599975585938
2025-10-10 19:30:00+00:00,246.44000244140625,238.75999450683594,513.4099731445312
2025-10-10 19:31:00+00:00,246.2949981689453,238.64999389648438,513.0399780273438
2025-10-10 19:32:00+00:00,246.22000122070312,238.5449981689453,512.969970703125
2025-10-10 19:33:00+00:00,246.17999267578125,238.52000427246094,512.9299926757812
2025-10-10 19:34:00+00:00,246.08999633789062,238.50999450683594,512.8499755859375
2025-10-10 19:35:00+00:00,245.9499969482422,238.35000610351562,512.29052734375
2025-10-10 19:36:00+00:00,246.0384063720703,238.0399932861328,512.3800048828125
2025-10-10 19:37:00+00:00,245.98500061035156,237.89999389648438,512.4000244140625
2025-10-10 19:38:00+00:00,245.89500427246094,237.75,512.0
2025-10-10 19:39:00+00:00,245.9550018310547,237.7550048828125,512.0269775390625
2025-10-10 19:40:00+00:00,246.28500366210938,238.08999633789062,512.5499877929688
2025-10-10 19:41:00+00:00,246.63999938964844,238.3249969482422,512.907470703125
2025-10-10 19:42:00+00:00,246.55999755859375,238.25,512.8699951171875
2025-10-10 19:43:00+00:00,246.74009704589844,238.2790069580078,512.7100219726562
2025-10-10 19:44:00+00:00,246.88999938964844,238.50999450683594,513.2349853515625
2025-10-10 19:45:00+00:00,246.69000244140625,238.41000366210938,513.3250122070312
2025-10-10 19:46:00+00:00,246.5800018310547,238.42999267578125,512.8350219726562
2025-10-10 19:47:00+00:00,246.47999572753906,238.42990112304688,513.0999755859375
2025-10-10 19:48:00+00:00,246.66000366210938,238.44000244140625,513.2747802734375
2025-10-10 19:49:00+00:00,246.22999572753906,238.17999267578125,512.5900268554688
2025-10-10 19:50:00+00:00,245.875,238.15499877929688,511.8699951171875
2025-10-10 19:51:00+00:00,245.80360412597656,237.90499877929688,511.6300048828125
2025-10-10 19:52:00+00:00,245.69000244140625,237.69000244140625,511.2349853515625
2025-10-10 19:53:00+00:00,245.36500549316406,237.4600067138672,511.1600036621094
2025-10-10 19:54:00+00:00,245.2449951171875,237.03500366210938,510.3500061035156
2025-10-10 19:55:00+00:00,244.97000122070312,237.0399932861328,510.9335021972656
2025-10-10 19:56:00+00:00,244.86000061035156,236.75999450683594,510.375
2025-10-10 19:57:00+00:00,245.4499969482422,237.24000549316406,511.0299987792969
2025-10-10 19:58:00+00:00,245.39500427246094,237.39999389648438,511.05999755859375
2025-10-10 19:59:00+00:00,245.27999877929688,237.53500366210938,511.3599853515625
